Name,Store Number,City,State,Zip Code,Latitude,Longitude,County,ID
Walgreens,9427,Pelham,AL,35124,33.276332805300406,-86.81242307648064,Shelby County,13524
Walgreens,9428,Kingsport,TN,37660,36.5510406,-82.6361052,Hawkins County,13525
Walgreens,9429,Elizabethton,TN,37643,36.35002730707488,-82.22130149602891,Carter County,13526
Walgreens,9430,Jefferson City,TN,37760,36.11637582332763,-83.49034842476046,Jefferson County,13527
Walgreens,9431,Sugar Grove,IL,60554,41.77243040340999,-88.44369113445283,Kane County,13528
Walgreens,9432,Enfield,CT,6082,42.00105975989082,-72.56472398713642,Hartford County,13529
Walgreens,9433,Oceanside,CA,92058,33.225490382772804,-117.33222333714367,San Diego County,13530
Walgreens,9434,Smithfield,NC,27577,35.51209253916774,-78.33514132351297,Johnston County,13531
Walgreens,9436,Saint Louis,MO,63126,38.557261,-90.38852,St. Louis County,13532
Walgreens,9438,Chicago,IL,60602,41.883026344415775,-87.62474570051042,Cook County,13533
Walgreens,9439,Elgin,IL,60120,42.03100049345814,-88.26767049729824,Kane County,13534
Walgreens,9440,Bay City,TX,77414,28.9826283,-95.9536869,Matagorda County,13535
Walgreens,9441,Waterloo,IL,62298,38.356403250552425,-90.15446808189154,Monroe County,13536
Walgreens,9443,Shelbyville,KY,40065,38.21297269130217,-85.2588663250208,Shelby County,13537
Walgreens,9444,Lawrenceburg,TN,38464,35.24095917518253,-87.32966227,Lawrence County,13538
Walgreens,9447,Nashua,NH,3063,42.798205000553125,-71.53335363417456,Hillsborough County,13539
Walgreens,9448,Ennis,TX,75119,32.3256941,-96.6325333,Ellis County,13540
Walgreens,9449,Mcallen,TX,78503,26.1852832,-98.2150608,Hidalgo County,13541
Walgreens,9450,Bad Axe,MI,48413,43.81514995332358,-83.0001316778362,Huron County,13542
Walgreens,9451,Alpharetta,GA,30004,34.08822304184072,-84.26849467679858,Fulton County,13543
Walgreens,9452,Mableton,GA,30126,33.80682009393983,-84.52923774418029,Cobb County,13544
Walgreens,9454,Independence,KS,67301,37.222747824199494,-95.71020824834704,Montgomery County,13545
Walgreens,9455,Parsons,KS,67357,37.339978632999824,-95.25859834626316,Labette County,13546
Walgreens,9456,Montgomery,AL,36106,32.35201560822638,-86.26466318964958,Montgomery County,13547
Walgreens,9458,Asheville,NC,28804,35.62700348034027,-82.55230184871719,Buncombe County,13548
Walgreens,9459,Piney Flats,TN,37686,36.42601850415715,-82.31567904353142,Sullivan County,13549
Walgreens,9460,San Tan Valley,AZ,85140,33.24844850977591,-111.56247105449438,Pinal County,13550
Walgreens,9462,Clinton,NC,28328,35.00061419892901,-78.3199902623892,Sampson County,13551
Walgreens,9464,Sandy,UT,84093,40.57982723475264,-111.8320132791996,Salt Lake County,13552
Walgreens,9465,Dyersburg,TN,38024,36.06409543826899,-89.39716095104815,Dyer County,13553
Walgreens,9467,Neosho,MO,64850,36.858623255240175,-94.38408672809602,Newton County,13554
Walgreens,9470,Chicago,IL,60639,41.92395896983284,-87.74728221818808,Cook County,13555
Walgreens,9471,Houston,TX,77085,29.6267386,-95.4659039,Harris County,13556
Walgreens,9472,Phoenix,AZ,85085,33.79769922602067,-112.1188845857978,Maricopa County,13557
Walgreens,9473,Houston,TX,77070,29.953017591576163,-95.58441482484342,Harris County,13558
Walgreens,9475,Riverview,FL,33578,27.85765441447758,-82.32740147039294,Hillsborough County,13559
Walgreens,9476,Burlington,IA,52601,40.8069713425414,-91.11340910196309,Des Moines County,13560
Walgreens,9477,Marshfield,MA,2050,42.093395145825625,-70.7180746458471,Plymouth County,13561
Walgreens,9479,Jacksonville,FL,32226,30.46046159211794,-81.5784346696434,Duval County,13562
Walgreens,9481,Maryland Heights,MO,63043,38.71497710667605,-90.45295030244674,St Louis County,13563
Walgreens,9482,Mishawaka,IN,46545,41.6809543,-86.18065759999999,St Joseph County,13564
Walgreens,9483,Defiance,OH,43512,41.30592706307198,-84.3596624583006,Defiance County,13565
Walgreens,9484,Orlando,FL,32822,28.465071609884017,-81.27445472404364,Orange County,13566
Walgreens,9485,Natchitoches,LA,71457,31.75417713011032,-93.0817636102438,Natchitoches Parish,13567
Walgreens,9486,Lake Elsinore,CA,92530,33.690836,-117.3399011,Riverside County,13568
Walgreens,9487,Columbia,SC,29210,34.05013710444379,-81.10685287043454,Richland County,13569
Walgreens,9490,Edgewater,MD,21037,38.94005210715115,-76.5651702694595,Anne Arundel County,13570
Walgreens,9492,Shreveport,LA,71107,32.55986595722196,-93.78325430676344,Caddo Parish,13571
Walgreens,9493,Montrose,CO,81401,38.46046479649583,-107.86524055525662,Montrose County,13572
Walgreens,9494,Sugar Hill,GA,30518,34.094430626369636,-84.0136885084212,Gwinnett County,13573
Walgreens,9496,Riverhead,NY,11901,40.93094337889878,-72.68146757036449,Suffolk County,13574
Walgreens,9497,Smithtown,NY,11787,40.8486402776325,-73.16982692107558,Suffolk County,13575
Walgreens,9498,Wading River,NY,11792,40.942837197994,-72.84253623336555,Suffolk County,13576
Walgreens,9500,Azle,TX,76020,32.9033734,-97.5442475,Tarrant County,13577
Walgreens,9501,Stockbridge,GA,30281,33.51173145984068,-84.22376062721017,Henry County,13578
Walgreens,9503,Barnegat,NJ,8005,39.75713085261671,-74.24267331138255,Ocean County,13579
Walgreens,9504,Richmond,TX,77407,29.70045614396567,-95.68877356015358,Fort Bend County,13580
Walgreens,9505,Roselle,IL,60172,41.98060938079135,-88.06923430413009,Dupage County,13581
Walgreens,9506,Schaumburg,IL,60194,42.02872326012089,-88.06143946889547,Cook County,13582
Walgreens,9507,Friendswood,TX,77546,29.5336195,-95.2068508,Galveston County,13583
Walgreens,9508,West Peoria,IL,61604,40.690906723315344,-89.62350334972143,Peoria County,13584
Walgreens,9509,Kissimmee,FL,34759,28.14368008758637,-81.471007168293,Osceola County,13585
Walgreens,9510,Lewisburg,TN,37091,35.461103885695465,-86.78166501224042,Marshall County,13586
Walgreens,9511,Bloomington,MN,55420,44.86035967576501,-93.26709285378458,Hennepin County,13587
Walgreens,9512,Rapid City,SD,57701,44.09602448923021,-103.20222607976228,Pennington County,13588
Walgreens,9514,Menomonie,WI,54751,44.901424075275095,-91.93314280360936,Dunn County,13589
Walgreens,9515,East Moline,IL,61244,41.49105269277453,-90.43125632778016,Rock Island County,13590
Walgreens,9516,Gilroy,CA,95020,37.013070302479186,-121.58439191802928,Santa Clara County,13591
Walgreens,9517,Pinellas Park,FL,33782,27.864160253673315,-82.72936224191767,Pinellas County,13592
Walgreens,9518,Baton Rouge,LA,70817,30.35945613666951,-91.00707151740384,East Baton Rouge Parish,13593
Walgreens,9520,Liberty Twp,OH,45011,39.387951,-84.452701,Butler County,13594
Walgreens,9521,Bridgeport,CT,6604,41.17567613578229,-73.19810082391315,Fairfield County,13595
Walgreens,9522,Athens,TN,37303,35.438365804893,-84.60345866158605,McMinn County,13596
Walgreens,9524,Louisville,KY,40272,38.10702869822175,-85.86642633006592,Jefferson County,13597
Walgreens,9525,Ukiah,CA,95482,39.151120124910896,-123.20397174730488,Mendocino County,13598
Walgreens,9526,Pineville,LA,71360,31.332296958421,-92.3985345661538,Rapides Parish,13599
Walgreens,9527,High Point,NC,27262,35.966322126537925,-80.01237084343417,Guilford County,13600
Walgreens,9528,Jacksonville,FL,32218,30.437602827033373,-81.69668025523835,Duval County,13601
Walgreens,9532,Rancho Cordova,CA,95742,38.55586891846319,-121.2436621226391,Sacramento County,13602
Walgreens,9534,Fountain Valley,CA,92708,33.73094172544915,-117.9541237056276,Orange County,13603
Walgreens,9535,Navarre,FL,32566,30.402274445567468,-86.8791605941931,Santa Rosa County,13604
Walgreens,9540,Columbus,OH,43220,40.05357359984903,-83.04880052804435,Franklin County,13605
Walgreens,9541,New Albany,OH,43054,40.09785803640102,-82.81827012821624,Franklin County,13606
Walgreens,9542,Goose Creek,SC,29445,33.01704932605547,-80.08758538215945,Berkeley County,13607
Walgreens,9544,Milwaukie,OR,97222,45.44435237400884,-122.62957946956364,Clackamas County,13608
Walgreens,9545,Long Beach,MS,39560,30.351028892069447,-89.1524541042827,Harrison County,13609
Walgreens,9546,Nashville,TN,37211,36.076367507175405,-86.72606885434222,Davidson County,13610
Walgreens,9547,Sheridan,WY,82801,44.77867155205984,-106.94357013702192,Sheridan County,13611
Walgreens,9548,Cheyenne,WY,82009,41.15972395112186,-104.80554907768352,Laramie County,13612
Walgreens,9549,Glendale,WI,53217,43.1154816168077,-87.91609254106676,Milwaukee County,13613
