Name,Store Number,City,State,Zip Code,Latitude,Longitude,County,ID
CVS,48303,Pompton Plains,NJ,7444,40.983629,-74.325211,Morris County,0
CVS,6873,Lambertville,NJ,8530,40.37665011788165,-74.94760572341767,Hunterdon County,1
CVS,2168,New York,NY,10019,40.769346,-73.985463,New York County,2
CVS,8319,Somerville,MA,2144,42.39629301,-71.1226091,Middlesex County,3
CVS,10690,South Burlington,VT,5403,44.4689476454026,-73.18184858188033,Chittenden County,4
CVS,3675,Pensacola,FL,32534,30.532629460064765,-87.27277122684478,Escambia County,5
CVS,5370,Valley Stream,NY,11580,40.66485965640602,-73.69719428883604,Nassau County,6
CVS,323,Saugerties,NY,12477,42.083596,-73.967818,Ulster County,7
CVS,17332,Stoughton,MA,2072,42.152289970686475,-71.07286451384427,Norfolk County,8
CVS,2572,Stratford,CT,6614,41.23045214416939,-73.1534579023719,Fairfield County,9
CVS,620,Waterville,ME,4901,44.54085615872917,-69.64956436644344,Kennebec County,10
CVS,3571,Pelzer,SC,29669,34.643438593331574,-82.4667245509262,Anderson County,11
CVS,8512,Park Forest,IL,60466,41.48383475786571,-87.6751160740082,Cook County,12
CVS,1181,Danvers,MA,1923,42.565896573714134,-70.93528797850014,Essex County,13
CVS,4335,Fredericksburg,VA,22406,38.353668676623826,-77.51018295104508,Stafford County,14
CVS,16775,Philadelphia,PA,19148,39.924389993843704,-75.14610859181163,Philadelphia County,15
CVS,16584,Everett,MA,2149,42.398712149629176,-71.07155324891211,Middlesex County,16
CVS,3627,Fort Lauderdale,FL,33301,26.122742858918443,-80.13832597061993,Broward County,17
CVS,16640,Middletown,NY,10941,41.45183261701296,-74.36907418817897,Orange County,18
CVS,1583,Shickshinny,PA,18655,41.153182773468075,-76.14983296190873,Luzerne County,19
CVS,3249,Palm Coast,FL,32137,29.554264192075003,-81.21069159020637,Flagler County,20
CVS,641,Orangeburg,NY,10962,41.0454454590353,-73.95287825704307,Rockland County,21
CVS,5193,Cherry Hill,NJ,8034,39.91257025114995,-75.01102946698666,Camden County,22
CVS,4841,Marmora,NJ,8223,39.26400955002571,-74.6470318128975,Cape May County,23
CVS,104,Clearwater,FL,33756,27.96519600890263,-82.78699010610582,Pinellas County,24
CVS,1033,Galloway,NJ,8205,39.49363776030444,-74.45840210611686,Atlantic County,25
CVS,17643,Chicago,IL,60603,41.88192585193945,-87.62731354683639,Cook County,26
CVS,16824,New Hartford,NY,13413,43.08378128499201,-75.31591163463104,Oneida County,27
CVS,6038,Trenton,NJ,8620,40.18468918776164,-74.6781427067806,Mercer County,28
CVS,164,Windham,NH,3087,42.80726874401766,-71.2885215953054,Rockingham County,29
CVS,5347,Claremont,NH,3743,43.37302154754914,-72.33559997007661,Sullivan County,30
CVS,6833,Wood River,IL,62095,38.8748184,-90.099723,Madison County,31
CVS,2683,Berlin,NJ,8009,39.79733495718746,-74.93424905464055,Camden County,32
CVS,1263,Milton,MA,2186,42.259894,-71.040823,Norfolk County,33
CVS,9807,San Bruno,CA,94066,37.62680022713941,-122.4263050932541,San Mateo County,34
CVS,17367,Front Royal,VA,22630,38.96333509999999,-78.19313489999999,Warren County,35
CVS,4270,Bradford,PA,16701,41.95686797520492,-78.64453403279187,McKean County,36
CVS,10176,Merrillville,IN,46410,41.472079442922265,-87.33530894766929,Lake County,37
CVS,156,Lewiston,ME,4240,44.08499014853113,-70.20333338871191,Androscoggin County,38
CVS,10547,Battle Creek,MI,49015,42.29787388870777,-85.19878500489348,Calhoun County,39
CVS,1442,Hagerstown,MD,21740,39.62437915835218,-77.72733472325409,Washington County,40
CVS,4943,Tallassee,AL,36078,32.537649120304664,-85.89855741384842,Elmore County,41
CVS,1125,Plainfield,CT,6374,41.66720552186096,-71.91434405744077,Windham County,42
CVS,2055,Tewksbury,MA,1876,42.63124564605868,-71.27275459534337,Middlesex County,43
CVS,1885,Littleton,MA,1460,42.5465724,-71.4709498,Middlesex County,44
CVS,8245,Freeport,ME,4032,43.857527,-70.10107,Cumberland County,45
CVS,6808,North Vernon,IN,47265,39.004430931325395,-85.62690746994055,Jennings County,46
CVS,5566,Hilton Head Island,SC,29928,32.15334209707543,-80.7617515205349,Beaufort County,47
CVS,1997,Mount Kisco,NY,10549,41.19619480025183,-73.72408144176008,Westchester County,48
CVS,610,Fairhaven,MA,2719,41.645787587343634,-70.89694858343024,Bristol County,49
CVS,9801,Clovis,CA,93612,36.80795995876052,-119.7084819440852,Fresno County,50
CVS,5089,Falconer,NY,14733,42.118205532377935,-79.19779942824174,Chautauqua County,51
CVS,2358,Portsmouth,RI,2871,41.6012293657366,-71.25090377288998,Newport County,52
CVS,17820,New York,NY,10003,40.734834,-73.989782,New York County,53
CVS,4975,Lanett,AL,36863,32.85536,-85.192927,Chambers County,54
CVS,10379,Englewood,NJ,7631,40.89420705571774,-73.97594287991524,Bergen County,55
CVS,442,Hooksett,NH,3106,43.04699336310931,-71.43572504818339,Merrimack County,56
CVS,17006,Jersey City,NJ,7310,40.73236558549388,-74.03552614152433,Hudson County,57
CVS,6866,Columbia,IL,62236,38.44282504771026,-90.21632206203095,Monroe County,58
CVS,17514,Amsterdam,NY,12010,42.96491356946456,-74.1907737404108,Montgomery County,59
CVS,48266,Peabody,MA,1960,42.5499483,-70.97019039999999,Essex County,60
CVS,7068,Tyrone,GA,30290,33.490645087308195,-84.58534325659686,Fayette County,61
CVS,2011,Colonial Heights,VA,23834,37.2661331,-77.3991575,Colonial Heights (city,62
CVS,7507,Southlake,TX,76092,32.942018,-97.150389,Tarrant County,63
CVS,5054,Mahopac,NY,10541,41.373680420082614,-73.72933471575381,Putnam County,64
CVS,7487,Midlothian,TX,76065,32.481475,-96.992729,Ellis County,65
CVS,7708,Whitehouse,TX,75791,32.226152649014324,-95.2254423843586,Smith County,66
CVS,5074,Wayland,NY,14572,42.568205453737214,-77.58912669193657,Steuben County,67
CVS,10305,Sedalia,MO,65301,38.7035639562328,-93.22785079479218,Pettis County,68
CVS,3398,Crown Point,IN,46307,41.401142,-87.335088,Lake County,69
CVS,5544,Pineville,LA,71360,31.33348211290207,-92.39830591175826,Rapides Parish,70
CVS,6248,Dickinson,TX,77539,29.449008979573662,-95.07583285441802,Galveston County,71
CVS,1854,Scituate,MA,2066,42.19461292525658,-70.72493188083173,Plymouth County,72
CVS,7658,Dublin,VA,24084,37.10608788700159,-80.6859626454631,Pulaski County,73
CVS,3293,Hendersonville,TN,37075,36.323955,-86.619583,Sumner County,74
CVS,17636,Holly Springs,NC,27540,35.66082902698324,-78.8519440546063,Wake County,75
CVS,17598,Kahului,HI,96732,20.874110510000037,-156.45542189999998,Maui County,76
CVS,4667,Pelham,AL,35124,33.27733779526309,-86.79496008530467,Shelby County,77
CVS,7557,Kilmarnock,VA,22482,37.723398862216435,-76.3889550019713,Lancaster County,78
CVS,5504,Fayetteville,NC,28311,35.107495565405806,-78.87829910963775,Cumberland County,79
CVS,48331,Glen Mills,PA,19342,39.878937,-75.529531,Delaware County,80
CVS,5093,Warren,PA,16365,41.84423627684922,-79.14443945432389,Warren County,81
CVS,3785,Galax,VA,24333,36.66810585196244,-80.9221328696681,,82
CVS,4258,Garden City,GA,31408,32.10294592872543,-81.14752454683186,Chatham County,83
CVS,6617,Elwood,IN,46036,40.27768040932948,-85.84234006871954,Madison County,84
CVS,7781,Pittsburg,TX,75686,32.99701755782354,-94.9602465156414,Camp County,85
CVS,3151,Indialantic,FL,32903,28.091731864706187,-80.56752970442177,Brevard County,86
CVS,2352,Murray,KY,42071,36.6111053,-88.31474349999999,Calloway County,87
CVS,11144,Globe,AZ,85501,33.39612732673672,-110.78748936501236,Gila County,88
CVS,6462,Warsaw,IN,46580,41.2387525622337,-85.85243683734022,Kosciusko County,89
CVS,4820,Dumas,TX,79029,35.8658073,-101.9723455,Moore County,90
CVS,10272,Claremore,OK,74017,36.31320796065101,-95.61643252011886,Rogers County,91
CVS,5765,Bowdon,GA,30108,33.53660605058211,-85.26158994116395,Carroll County,92
CVS,4156,Columbia,SC,29210,34.032695,-81.124808,Lexington County,93
CVS,16440,Edison,NJ,8837,40.55142514882063,-74.33254927396776,Middlesex County,94
CVS,17129,Atlanta,GA,30346,33.931029,-84.3417,Dekalb County,95
CVS,6106,Marietta,GA,30066,34.01327063686926,-84.54772778315994,Cobb County,96
CVS,1774,Huntsville,AL,35806,34.750617,-86.693955,Madison County,97
CVS,16850,Hooksett,NH,3106,43.04552064137561,-71.4607794955373,Merrimack County,98
CVS,3834,Moncks Corner,SC,29461,33.186657351694855,-79.99945199286118,Berkeley County,99
CVS,16732,Milford,OH,45150,39.162659170243835,-84.2742733284831,Clermont County,100
CVS,5282,Kaplan,LA,70548,29.99790882748238,-92.28619074448945,Vermilion Parish,101
CVS,2489,Midwest City,OK,73130,35.463671,-97.370445,Oklahoma County,102
CVS,8043,Normal,IL,61761,40.50959991011447,-88.98691557325408,McLean County,103
CVS,2996,Lumberton,TX,77657,30.25523750192811,-94.21563444659115,Hardin County,104
CVS,8789,Pahrump,NV,89048,36.218383,-115.994332,Nye County,105
CVS,5169,Jasper,FL,32052,30.51755635577826,-82.94527647354124,Hamilton County,106
CVS,6380,Mayfield,KY,42066,36.741213274361336,-88.63381281456161,Graves County,107
CVS,1146,Cherry Hill,NJ,8003,39.861188,-74.976089,Camden County,108
CVS,7489,Burleson,TX,76028,32.545037,-97.328508,Johnson County,109
CVS,17572,Pottstown,PA,19464,40.26935424581296,-75.65684477984293,Montgomery County,110
CVS,4266,Venice,FL,34285,27.100392041447353,-82.43299459496764,Sarasota County,111
CVS,4858,Troy,AL,36081,31.79300778096685,-85.97675152122974,Pike County,112
CVS,9261,Lodi,CA,95240,38.12952761000001,-121.2744839957008,San Joaquin County,113
CVS,2977,Lewisville,TX,75067,33.01145296583621,-96.99379832033188,Denton County,114
CVS,9698,Upland,CA,91786,34.105826,-117.652557,San Bernardino County,115
CVS,8002,Walled Lake,MI,48390,42.53793313915743,-83.48263686352767,Oakland County,116
CVS,16986,Farmingdale,NY,11735,40.75139062130173,-73.41939557343723,Suffolk County,117
CVS,5300,Paramus,NJ,7652,40.91687728,-74.06240565,Bergen County,118
CVS,17449,Atwater,CA,95301,37.34128778961849,-120.61151350594288,Merced County,119
CVS,656,Kingsville,TX,78363,27.515783,-97.85607,Kleberg County,120
CVS,3187,Coppell,TX,75019,32.9699733,-96.9592289,Dallas County,121
CVS,709,Tarpon Springs,FL,34689,28.145631411051664,-82.73939179668649,Pinellas County,122
CVS,5984,Voorhees,NJ,8043,39.866995,-74.94257,Camden County,123
CVS,3195,Bloomington,IN,47404,39.17644133590024,-86.53423729607768,Monroe County,124
CVS,17626,Minneapolis,MN,55403,44.974201336812186,-93.27561758458614,Hennepin County,125
CVS,7080,Robstown,TX,78380,27.7995166,-97.6665951,Nueces County,126
CVS,1577,Selinsgrove,PA,17870,40.811325221831865,-76.8569155921843,Snyder County,127
CVS,10124,Morgantown,WV,26505,39.65836207519538,-79.95370006232787,Monongalia County,128
CVS,5381,Baltimore,MD,21230,39.27771400770592,-76.61475895334824,,129
CVS,17196,Knightdale,NC,27545,35.798449,-78.50989,Wake County,130
CVS,6925,Kilgore,TX,75662,32.39157003681557,-94.86185930250618,Gregg County,131
CVS,4129,Towson,MD,21286,39.38556005756012,-76.57567578650817,Baltimore County,132
CVS,17460,La Habra,CA,90631,33.91603578922767,-117.95692808926104,Orange County,133
CVS,9243,Lodi,CA,95240,38.11394217000003,-121.2846553,San Joaquin County,134
CVS,6876,Princeton,IN,47670,38.35589238426196,-87.57834938540442,Gibson County,135
CVS,10611,Linden,NJ,7036,40.62798495751892,-74.27252478406145,Union County,136
CVS,17148,Fort Myers,FL,33913,26.48323822148692,-81.7868795245886,Lee County,137
CVS,7951,Fredericksburg,VA,22407,38.22212796797941,-77.50793344662704,Spotsylvania County,138
CVS,17116,Lone Tree,CO,80124,39.53565767600003,-104.88402035899998,Douglas County,139
CVS,6597,Indianapolis,IN,46229,39.774229907121395,-85.98963953723873,Marion County,140
CVS,2057,Forest Hills,NY,11375,40.7265777,-73.85385795,Queens County,141
CVS,7748,Dallas,TX,75229,32.881136354146726,-96.85689702630044,Dallas County,142
CVS,5929,Tamarac,FL,33321,26.20785,-80.285179,Broward County,143
CVS,16290,Virginia,MN,55792,47.5111658053108,-92.54913446070306,St Louis County,144
CVS,16595,Green Bay,WI,54304,44.49072430638206,-88.07115241885188,Brown County,145
CVS,3271,Port Orange,FL,32127,29.127992287531093,-81.00612236441803,Volusia County,146
CVS,16711,Thornton,CO,80233,39.91653649453092,-104.9748368337771,Adams County,147
CVS,6141,Trotwood,OH,45426,39.7979953744506,-84.29200309581803,Montgomery County,148
CVS,7552,Rio Rancho,NM,87124,35.240773,-106.656649,Sandoval County,149
CVS,4621,Galloway,OH,43119,39.93056853509908,-83.14502410680532,Franklin County,150
CVS,4907,Jacksonville,AL,36265,33.803527411242065,-85.76216591522099,Calhoun County,151
CVS,17067,Streamwood,IL,60107,42.01675371473119,-88.20086656138302,Cook County,152
CVS,969,Palmer,MA,1069,42.157465829469274,-72.32921111583607,Hampden County,153
CVS,1446,Mount Airy,MD,21771,39.369045328924216,-77.14417201907379,Carroll County,154
CVS,5840,Houston,TX,77019,29.756994,-95.397509,Harris County,155
CVS,5828,Los Angeles,CA,90024,34.0623745678936,-118.44569085092624,Los Angeles County,156
CVS,2216,Towson,MD,21204,39.410407355151726,-76.60860196118865,Baltimore County,157
CVS,9483,Huntington Beach,CA,92646,33.6741650360511,-117.95335724611736,Orange County,158
CVS,8275,Detroit,MI,48221,42.41646949730529,-83.16087847206545,Wayne County,159
CVS,162,Waxhaw,NC,28173,35.01673733626207,-80.80245248739968,Union County,160
CVS,5784,Riverview,FL,33569,27.854220035372137,-82.30270990762733,Hillsborough County,161
CVS,7413,Dallas,TX,75218,32.838124555780915,-96.69558545552252,Dallas County,162
CVS,17567,Tulsa,OK,74133,36.019663098000024,-95.88371937899996,Tulsa County,163
CVS,4925,Florence,AL,35633,34.84012179986682,-87.68879111856224,Lauderdale County,164
CVS,16253,Harlingen,TX,78552,26.182644527760935,-97.72240178659558,Cameron County,165
CVS,8912,Houston,TX,77055,29.78574369999999,-95.5434363,Harris County,166
CVS,3110,Mount Prospect,IL,60056,42.04770782476152,-87.96076325877662,Cook County,167
CVS,1200,Columbia,SC,29229,34.140705908726176,-80.93860812485218,Richland County,168
CVS,3975,Jeffersonville,IN,47130,38.28002346162845,-85.74572012047547,Clark County,169
CVS,17087,Howell,MI,48843,42.63538009178747,-83.75666616484524,Livingston County,170
CVS,5103,Natrona Heights,PA,15065,40.622800869661354,-79.7243020310998,Allegheny County,171
CVS,8013,Adrian,MI,49221,41.90780512147331,-84.03188767758935,Lenawee County,172
CVS,7162,Houston,TX,77006,29.733729479339253,-95.3915003277382,Harris County,173
CVS,4224,Cape Coral,FL,33991,26.63292334878917,-81.97363064065372,Lee County,174
CVS,16841,Hendersonville,TN,37075,36.33502163095517,-86.62599328905344,Sumner County,175
CVS,8655,Peru,IL,61354,41.337902258768885,-89.1193326511825,Lasalle County,176
CVS,3947,Auburn,CA,95602,39.04187071400003,-121.09284544899998,Nevada County,177
CVS,9696,Whittier,CA,90604,33.942027,-118.028614,Los Angeles County,178
CVS,88,Wilmington,DE,19806,39.75253080597576,-75.55558696389198,New Castle County,179
CVS,9923,Folsom,CA,95630,38.66845314873877,-121.15618511865364,Sacramento County,180
CVS,2791,Lombard,IL,60148,41.860056726955605,-87.99211291596295,Dupage County,181
CVS,5171,Live Oak,FL,32064,30.2873361,-82.9872407,Suwannee County,182
CVS,9155,Grass Valley,CA,95945,39.236713630000054,-121.03275529999996,Nevada County,183
CVS,6452,Morton,IL,61550,40.620989975271506,-89.46901330911848,Tazewell County,184
CVS,4323,Lenexa,KS,66220,38.94606349183233,-94.81685833406144,Johnson County,185
CVS,4489,Bluffton,SC,29910,32.256984,-80.850834,Beaufort County,186
CVS,18025,Affton,MO,63123,38.549404,-90.336564,St. Louis County,187
CVS,8295,Howell,MI,48843,42.63364595544584,-83.75429056584835,Livingston County,188
CVS,4980,Boynton Beach,FL,33437,26.527602201584433,-80.14656354101037,Palm Beach County,189
CVS,5549,Irmo,SC,29063,34.08995305671655,-81.17464465174181,Lexington County,190
CVS,6614,Havre De Grace,MD,21078,39.54551506110818,-76.10662065755325,Harford County,191
CVS,678,Endicott,NY,13760,42.11024653000004,-76.07048554999994,Broome County,192
CVS,6446,Bartonville,IL,61607,40.644792445477655,-89.67024928447745,Peoria County,193
CVS,4437,Twinsburg,OH,44087,41.34041154538325,-81.43898106909852,Summit County,194
CVS,6134,Greenville,OH,45331,40.109314982908295,-84.62207708135453,Darke County,195
CVS,1957,Fairfax,VA,22030,38.862807,-77.293029,Fairfax City,196
CVS,1881,Dunkirk,MD,20754,38.71839895904516,-76.65940951558197,Calvert County,197
CVS,937,Carver,MA,2330,41.92283358343451,-70.80537855286026,Plymouth County,198
CVS,4778,Evanston,IL,60202,42.02022361564074,-87.68986333459634,Cook County,199
CVS,6701,Bartlett,IL,60103,41.98789892912164,-88.18384727463128,Cook County,200
CVS,4860,Union Springs,AL,36089,32.143539907634086,-85.71953756734729,Bullock County,201
CVS,4666,Boston,MA,2114,42.364755,-71.06013,Suffolk County,202
CVS,1860,Holliston,MA,1746,42.1997562335035,-71.42602963761266,Middlesex County,203
CVS,460,Yeadon,PA,19050,39.9235697794495,-75.25607940181374,Delaware County,204
CVS,4863,Centre,AL,35960,34.158592468733296,-85.67131932824852,Cherokee County,205
CVS,18023,Lake Saint Louis,MO,63367,38.784565,-90.796492,St. Charles County,206
CVS,16613,Woburn,MA,1801,42.518664992921906,-71.13471702486892,Middlesex County,207
CVS,9658,Burbank,CA,91502,34.17423953400142,-118.30092473294712,Los Angeles County,208
CVS,10101,Stillwater,OK,74075,36.12629595086547,-97.05779207362184,Payne County,209
CVS,7524,Locust,NC,28097,35.26079948955439,-80.42462869220903,Stanly County,210
CVS,6338,Campbellsville,KY,42718,37.34199830032085,-85.34555224394258,Taylor County,211
CVS,3406,Bucyrus,OH,44820,40.805020043934285,-82.97494524750734,Crawford County,212
CVS,11093,Russellville,AR,72801,35.27861770533428,-93.13317425029716,Pope County,213
CVS,1191,Horsham,PA,19044,40.171735395607506,-75.12872630971758,Montgomery County,214
CVS,5575,North Augusta,SC,29841,33.52169439743894,-81.95375416427851,Aiken County,215
CVS,6399,Franklin,TN,37064,35.931932779938556,-86.87632739232788,Williamson County,216
CVS,8936,Murrells Inlet,SC,29576,33.5863690574188,-79.05256133018896,Horry County,217
CVS,17667,North Brunswick,NJ,8902,40.4355210948058,-74.50447166338563,Middlesex County,218
CVS,931,Hialeah,FL,33010,25.823196291110076,-80.27859708971506,Miami-Dade County,219
CVS,16826,Kingston,MA,2364,41.971586,-70.717685,Plymouth County,220
CVS,223,White Plains,NY,10607,41.038450643464245,-73.80687858895493,Westchester County,221
CVS,3016,Paris,KY,40361,38.19310050722915,-84.2758838273585,Bourbon County,222
CVS,2544,Peachtree City,GA,30269,33.421953910326756,-84.55952866511097,Fayette County,223
CVS,7505,Lyman,SC,29365,34.95497497749001,-82.12756214663388,Spartanburg County,224
CVS,1368,Atlanta,TX,75551,33.1128931,-94.1838674,Cass County,225
CVS,4834,Jasper,AL,35504,33.8488618,-87.2670184,Walker County,226
CVS,17127,Sarasota,FL,34243,27.386978499873948,-82.45861848816277,Sarasota County,227
CVS,3964,Lake Worth,FL,33460,26.616986739006247,-80.05793396383525,Palm Beach County,228
CVS,10123,Baltimore,MD,21231,39.29394108384498,-76.59005701071317,,229
CVS,6365,Clinton,TN,37716,36.099378,-84.13141,Anderson County,230
CVS,7663,Keller,TX,76248,32.93492,-97.228641,Tarrant County,231
CVS,304,Lakeland,FL,33815,28.04217987317905,-81.98956497386918,Polk County,232
CVS,10626,Bay City,MI,48706,43.602516130000026,-83.91580027999998,Bay County,233
CVS,1597,Clarks Summit,PA,18411,41.495674920000056,-75.70590929999997,Lackawanna County,234
CVS,5490,Yardley,PA,19067,40.19753130734395,-74.86710883093566,Bucks County,235
CVS,11331,San Diego,CA,92101,32.70649802499139,-117.1543930558197,San Diego County,236
CVS,808,Secaucus,NJ,7094,40.79176932477347,-74.05693201348187,Hudson County,237
CVS,129,Hackensack,NJ,7601,40.87836646552156,-74.05704594030568,Bergen County,238
CVS,8894,Redlands,CA,92373,34.056168329830804,-117.1836056407824,San Bernardino County,239
CVS,1805,Coatesville,PA,19320,40.007519395722184,-75.78913428931153,Chester County,240
CVS,11313,Odessa,MO,64076,39.00027286973239,-93.95391002579495,Lafayette County,241
CVS,17478,Anaheim,CA,92802,33.83102797332777,-117.94311538338664,Orange County,242
CVS,1188,Old Forge,PA,18518,41.37110188574748,-75.73560325428845,Lackawanna County,243
CVS,7181,Barrington,IL,60010,42.15335057390396,-88.12794014811516,Cook County,244
CVS,5112,Belle Glade,FL,33430,26.685237996113813,-80.66704384982586,Palm Beach County,245
CVS,5081,Bala Cynwyd,PA,19004,39.999202388873194,-75.23147885339768,Montgomery County,246
CVS,3620,Elizabeth City,NC,27909,36.29591387506713,-76.22413242674592,Pasquotank County,247
CVS,6645,Rushville,IN,46173,39.60717979043941,-85.44544061224374,Rush County,248
CVS,10471,Farmington,MO,63640,37.78808377022106,-90.41947720629516,St Francois County,249
CVS,11346,Mount Shasta,CA,96067,41.31275720596909,-122.312280645998,Siskiyou County,250
CVS,7818,Hereford,TX,79045,34.82163248780214,-102.40615802732012,Deaf Smith County,251
CVS,2332,Georgetown,KY,40324,38.19219739429815,-84.56264291704316,Scott County,252
CVS,6500,Ligonier,IN,46767,41.45140057051673,-85.58717288227844,Noble County,253
CVS,4988,Nashville,NC,27856,35.97428249869338,-77.96602550418031,Nash County,254
CVS,3664,Valrico,FL,33596,27.89425,-82.268649,Hillsborough County,255
CVS,7396,North Myrtle Beach,SC,29582,33.837314507965544,-78.66772240027787,Horry County,256
CVS,6687,Greencastle,IN,46135,39.645765063379855,-86.84047174385913,Putnam County,257
CVS,16416,Encinitas,CA,92024,33.062604696840545,-117.26508537553254,San Diego County,258
CVS,7260,Abilene,TX,79603,32.461678368847565,-99.7646762552948,Taylor County,259
CVS,10792,Colton,CA,92324,34.0782423,-117.3522368,San Bernardino County,260
CVS,109,Chelsea,MA,2150,42.4029947,-71.0234973,Suffolk County,261
CVS,8285,Minneapolis,MN,55408,44.94876894754927,-93.29266609978866,Hennepin County,262
CVS,16408,Glen Allen,VA,23059,37.6732519,-77.4632424,Henrico County,263
CVS,2193,Richmond,VA,23235,37.508145770636595,-77.58176654779099,Chesterfield County,264
CVS,7049,Archdale,NC,27263,35.901780046326074,-79.9510994954631,Randolph County,265
CVS,7971,Tulsa,OK,74133,36.01674133050812,-95.88558987301636,Tulsa County,266
CVS,17665,Miami,FL,33174,25.771640254004794,-80.36028121411391,Miami-Dade County,267
CVS,17469,Austin,TX,78759,30.393155850000028,-97.74397701099996,Travis County,268
CVS,2026,Union,NJ,7083,40.68331599141512,-74.23414471296692,Union County,269
CVS,4782,Grand Bay,AL,36541,30.48054191251306,-88.3389984816313,Mobile County,270
CVS,2059,West Babylon,NY,11704,40.72347329999999,-73.3590601,Suffolk County,271
CVS,5292,Opelousas,LA,70570,30.532228329895872,-92.0710081793368,St Landry Parish,272
CVS,793,Gloversville,NY,12078,43.050945593595685,-74.32336321100594,Fulton County,273
CVS,2394,Belpre,OH,45714,39.27345139041093,-81.581645540889,Washington County,274
CVS,4214,Edgewood,MD,21040,39.432702698339135,-76.32811268,Harford County,275
CVS,16879,Sandy,UT,84070,40.5672112296168,-111.89356003461468,Salt Lake County,276
CVS,4993,Madison,MS,39110,32.460836542281406,-90.1112473011017,Madison County,277
CVS,1468,Silver Spring,MD,20901,39.02120711108317,-77.01180969962604,Montgomery County,278
CVS,8549,Menominee,MI,49858,45.10867168093844,-87.61905351898965,Menominee County,279
CVS,7849,Chandler,AZ,85225,33.31986927921968,-111.82316214477464,Maricopa County,280
CVS,3564,Charleston,SC,29403,32.804341339384585,-79.95243027806282,Charleston County,281
CVS,16379,Medina,OH,44256,41.15501627,-81.86510953,Medina County,282
CVS,9601,Burbank,CA,91504,34.1870882930729,-118.3191815391183,Los Angeles County,283
CVS,10442,Midland,MI,48640,43.61914214559468,-84.21790655704308,Midland County,284
CVS,17311,Riverview,FL,33578,27.89571031131397,-82.33371438458563,Hillsborough County,285
CVS,17053,West Palm Beach,FL,33411,26.711405430548584,-80.20298816263677,Palm Beach County,286
CVS,8281,Salisbury,MD,21801,38.34919357896403,-75.60261547116396,Wicomico County,287
CVS,6128,Lawton,OK,73501,34.5936993,-98.4041142,Comanche County,288
CVS,7862,Scottsdale,AZ,85260,33.640859,-111.862064,Maricopa County,289
CVS,8813,Boulder City,NV,89005,35.97376860816596,-114.84502431343344,Clark County,290
CVS,6407,Kings Mountain,NC,28086,35.23898633203167,-81.36499486859832,Cleveland County,291
CVS,2754,Cary,NC,27519,35.82215434264724,-78.90041044396727,Wake County,292
CVS,5696,Fort Wayne,IN,46804,41.0748567,-85.2741504,Allen County,293
CVS,11309,Excelsior Springs,MO,64024,39.35227330297483,-94.23564510209016,Clay County,294
CVS,9605,Northridge,CA,91324,34.255661276145325,-118.53740690276028,Los Angeles County,295
CVS,10446,Laredo,TX,78041,27.54045661726906,-99.48445676134224,Webb County,296
CVS,3606,Pinellas Park,FL,33782,27.86415,-82.727908,Pinellas County,297
CVS,10172,Wausau,WI,54401,44.9703979961241,-89.63628037239461,Marathon County,298
CVS,7188,Middlebury,IN,46540,41.65465080000001,-85.7041893,Elkhart County,299
CVS,7404,Kaufman,TX,75142,32.588649,-96.308664,Kaufman County,300
CVS,4657,Darlington,SC,29532,34.2842851016529,-79.85911485181079,Darlington County,301
CVS,7488,Mineral Wells,TX,76067,32.81128031283248,-98.08223270226844,Palo Pinto County,302
CVS,9160,San Gabriel,CA,91775,34.103813746320036,-118.09051852673294,Los Angeles County,303
CVS,3831,Louisburg,NC,27549,36.09916507057506,-78.29417510232788,Franklin County,304
CVS,9583,Santa Ana,CA,92701,33.745755168048646,-117.86790607497096,Orange County,305
CVS,3505,Kyle,TX,78640,29.988803032870823,-97.87351861785042,Hays County,306
CVS,16933,Texarkana,TX,75503,33.4584416419498,-94.09136975819702,Bowie County,307
CVS,6408,Conover,NC,28613,35.703863,-81.211461,Catawba County,308
CVS,8943,San Jacinto,CA,92582,33.786785,-117.0075,Riverside County,309
CVS,6924,Westville,IL,61883,40.0421471,-87.63907359999999,Vermilion County,310
CVS,10155,Hazard,KY,41701,37.28360268022137,-83.22471224402271,Perry County,311
CVS,8881,Newport Beach,CA,92660,33.627861120523136,-117.90662313187714,Orange County,312
CVS,4126,Washington,NC,27889,35.54766797932606,-77.04019190441802,Beaufort County,313
CVS,18044,St. Louis,MO,63111,38.5564999,-90.2631959,St. Louis city,314
CVS,6180,Celina,OH,45822,40.55998529296185,-84.5706517096943,Mercer County,315
CVS,3560,Charleston,SC,29407,32.82096702879542,-79.99143462628128,Charleston County,316
CVS,10684,Great Falls,VA,22066,39.002107,-77.344233,Fairfax County,317
CVS,10178,Houston,TX,77047,29.646720740000035,-95.3568947699999,Harris County,318
CVS,3218,Seminole,FL,33778,27.865702360543914,-82.78769833120806,Pinellas County,319
CVS,17155,Boynton Beach,FL,33437,26.525429141803297,-80.1657173619713,Palm Beach County,320
CVS,3655,Miami,FL,33196,25.67231761000005,-80.44266374999995,Miami-Dade County,321
CVS,10892,Owings Mills,MD,21117,39.41565129701135,-76.77395525911602,Baltimore County,322
CVS,16569,Indianapolis,IN,46229,39.7773134,-85.98578068,Marion County,323
CVS,2906,Brooklyn,NY,11236,40.646056506815654,-73.89646012877661,Kings County,324
